intermediary_name,payer_name,cpt_code,state,allowed_amount,effective_date,notes
Alma,Cigna,90833,SD,73.0,2026-06-01,MASTER updated Alma SD
Grow Therapy,Cigna,90833,SD,52.65,2026-06-01,MASTER updated Grow Therapy SD
Grow Therapy,Optum/UHC/Oscar,90836,SD,65.58,2026-06-01,MASTER updated Grow Therapy SD
Alma,Aetna,90836,SD,110.57,2026-06-01,MASTER updated Alma SD
Grow Therapy,Aetna,90836,SD,79.01,2026-06-01,MASTER updated Grow Therapy SD
Alma,Cigna,90836,SD,91.0,2026-06-01,MASTER updated Alma SD
Grow Therapy,Cigna,90836,SD,64.35,2026-06-01,MASTER updated Grow Therapy SD
Alma,Aetna,90838,SD,130.1,2026-06-01,MASTER updated Alma SD
Alma,Cigna,90838,SD,124.0,2026-06-01,MASTER updated Alma SD
Alma,Optum/UHC/Oscar,99214,WA,118.8,2026-06-01,MASTER updated Alma WA
Headway,Optum/UHC/Oscar,99214,WA,100.0,2026-06-01,MASTER updated Headway WA
Grow Therapy,Optum/UHC/Oscar,99214,WA,82.38,2026-06-01,MASTER updated Grow Therapy WA
Alma,Aetna,99214,WA,129.9,2026-06-01,MASTER updated Alma WA
Headway,Aetna,99214,WA,117.9,2026-06-01,MASTER updated Headway WA
Grow Therapy,Aetna,99214,WA,83.7,2026-06-01,MASTER updated Grow Therapy WA
Alma,Cigna,99214,WA,117.0,2026-06-01,MASTER updated Alma WA
Headway,Cigna,99214,WA,97.0,2026-06-01,MASTER updated Headway WA
Grow Therapy,Cigna,99214,WA,87.1,2026-06-01,MASTER updated Grow Therapy WA
Alma,BCBS - Massachusetts (virtual network),99214,WA,115.08,2026-06-01,MASTER updated Alma WA
Alma,Optum/UHC/Oscar,99215,WA,173.43,2026-06-01,MASTER updated Alma WA
Headway,Optum/UHC/Oscar,99215,WA,140.0,2026-06-01,MASTER updated Headway WA
Grow Therapy,Optum/UHC/Oscar,99215,WA,111.1,2026-06-01,MASTER updated Grow Therapy WA
Alma,Aetna,99215,WA,129.9,2026-06-01,MASTER updated Alma WA
Headway,Aetna,99215,WA,129.48,2026-06-01,MASTER updated Headway WA
Grow Therapy,Aetna,99215,WA,112.39,2026-06-01,MASTER updated Grow Therapy WA
Alma,Cigna,99215,WA,156.0,2026-06-01,MASTER updated Alma WA
Headway,Cigna,99215,WA,131.0,2026-06-01,MASTER updated Headway WA
Grow Therapy,Cigna,99215,WA,115.05,2026-06-01,MASTER updated Grow Therapy WA
Alma,BCBS - Massachusetts (virtual network),99215,WA,161.5,2026-06-01,MASTER updated Alma WA
Alma,Optum/UHC/Oscar,90833,WA,74.01,2026-06-01,MASTER updated Alma WA
Headway,Optum/UHC/Oscar,90833,WA,60.0,2026-06-01,MASTER updated Headway WA
Grow Therapy,Optum/UHC/Oscar,90833,WA,52.02,2026-06-01,MASTER updated Grow Therapy WA
Alma,Aetna,90833,WA,81.2,2026-06-01,MASTER updated Alma WA
Headway,Aetna,90833,WA,88.46,2026-06-01,MASTER updated Headway WA
Grow Therapy,Aetna,90833,WA,54.57,2026-06-01,MASTER updated Grow Therapy WA
Alma,Cigna,90833,WA,73.0,2026-06-01,MASTER updated Alma WA
Headway,Cigna,90833,WA,59.0,2026-06-01,MASTER updated Headway WA
Grow Therapy,Cigna,90833,WA,52.65,2026-06-01,MASTER updated Grow Therapy WA
Alma,BCBS - Massachusetts (virtual network),90833,WA,62.26,2026-06-01,MASTER updated Alma WA
Alma,Optum/UHC/Oscar,90836,WA,101.42,2026-06-01,MASTER updated Alma WA
Headway,Optum/UHC/Oscar,90836,WA,76.16,2026-06-01,MASTER updated Headway WA
Grow Therapy,Optum/UHC/Oscar,90836,WA,65.58,2026-06-01,MASTER updated Grow Therapy WA
Alma,Aetna,90836,WA,117.57,2026-06-01,MASTER updated Alma WA
Headway,Aetna,90836,WA,117.57,2026-06-01,MASTER updated Headway WA
Grow Therapy,Aetna,90836,WA,79.01,2026-06-01,MASTER updated Grow Therapy WA
Alma,Cigna,90836,WA,91.0,2026-06-01,MASTER updated Alma WA
Headway,Cigna,90836,WA,80.0,2026-06-01,MASTER updated Headway WA
Grow Therapy,Cigna,90836,WA,64.35,2026-06-01,MASTER updated Grow Therapy WA
Alma,BCBS - Massachusetts (virtual network),90836,WA,81.48,2026-06-01,MASTER updated Alma WA
Alma,Optum/UHC/Oscar,90838,WA,139.87,2026-06-01,MASTER updated Alma WA
Headway,Optum/UHC/Oscar,90838,WA,106.0,2026-06-01,MASTER updated Headway WA
Alma,Aetna,90838,WA,138.1,2026-06-01,MASTER updated Alma WA
Headway,Aetna,90838,WA,138.1,2026-06-01,MASTER updated Headway WA
Alma,Cigna,90838,WA,124.0,2026-06-01,MASTER updated Alma WA
Headway,Cigna,90838,WA,107.0,2026-06-01,MASTER updated Headway WA
Alma,BCBS - Massachusetts (virtual network),90838,WA,104.1,2026-06-01,MASTER updated Alma WA
Grow Therapy,BCBS - Massachusetts (virtual network),99214,WA,62.89,2026-06-01,MASTER updated Grow Therapy WA
Grow Therapy,BCBS - Massachusetts (virtual network),99215,WA,84.42,2026-06-01,MASTER updated Grow Therapy WA
Grow Therapy,BCBS - Massachusetts (virtual network),90833,WA,54.28,2026-06-01,MASTER updated Grow Therapy WA
Grow Therapy,BCBS - Massachusetts (virtual network),90836,WA,68.8,2026-06-01,MASTER updated Grow Therapy WA
Alma,Optum/UHC/Oscar,99214,WY,109.8,2026-06-01,MASTER updated Alma WY
Grow Therapy,Optum/UHC/Oscar,99214,WY,80.17,2026-06-01,MASTER updated Grow Therapy WY
Alma,Aetna,99214,WY,109.9,2026-06-01,MASTER updated Alma WY
Grow Therapy,Aetna,99214,WY,77.26,2026-06-01,MASTER updated Grow Therapy WY
Alma,Cigna,99214,WY,117.0,2026-06-01,MASTER updated Alma WY
Grow Therapy,Cigna,99214,WY,78.53,2026-06-01,MASTER updated Grow Therapy WY
Headway,BCBS - Massachusetts (virtual network),99214,WY,132.0,2026-06-01,MASTER updated Headway WY
Alma,Optum/UHC/Oscar,99215,WY,166.55,2026-06-01,MASTER updated Alma WY
Grow Therapy,Optum/UHC/Oscar,99215,WY,103.73,2026-06-01,MASTER updated Grow Therapy WY
Alma,Aetna,99215,WY,109.9,2026-06-01,MASTER updated Alma WY
Grow Therapy,Aetna,99215,WY,103.75,2026-06-01,MASTER updated Grow Therapy WY
Alma,Cigna,99215,WY,156.0,2026-06-01,MASTER updated Alma WY
Grow Therapy,Cigna,99215,WY,103.73,2026-06-01,MASTER updated Grow Therapy WY
Headway,BCBS - Massachusetts (virtual network),99215,WY,185.0,2026-06-01,MASTER updated Headway WY
Alma,Optum/UHC/Oscar,90833,WY,73.01,2026-06-01,MASTER updated Alma WY
Grow Therapy,Optum/UHC/Oscar,90833,WY,47.46,2026-06-01,MASTER updated Grow Therapy WY
Alma,Aetna,90833,WY,69.2,2026-06-01,MASTER updated Alma WY
Grow Therapy,Aetna,90833,WY,50.37,2026-06-01,MASTER updated Grow Therapy WY
Alma,Cigna,90833,WY,73.0,2026-06-01,MASTER updated Alma WY
Grow Therapy,Cigna,90833,WY,47.47,2026-06-01,MASTER updated Grow Therapy WY
Headway,BCBS - Massachusetts (virtual network),90833,WY,71.0,2026-06-01,MASTER updated Headway WY
Alma,Optum/UHC/Oscar,90836,WY,100.42,2026-06-01,MASTER updated Alma WY
Grow Therapy,Optum/UHC/Oscar,90836,WY,55.0,2026-06-01,MASTER updated Grow Therapy WY
Alma,Aetna,90836,WY,110.57,2026-06-01,MASTER updated Alma WY
Grow Therapy,Aetna,90836,WY,72.93,2026-06-01,MASTER updated Grow Therapy WY
Alma,Cigna,90836,WY,91.0,2026-06-01,MASTER updated Alma WY
Grow Therapy,Cigna,90836,WY,58.02,2026-06-01,MASTER updated Grow Therapy WY
Headway,BCBS - Massachusetts (virtual network),90836,WY,89.0,2026-06-01,MASTER updated Headway WY
Alma,Optum/UHC/Oscar,90838,WY,131.87,2026-06-01,MASTER updated Alma WY
Alma,Aetna,90838,WY,130.1,2026-06-01,MASTER updated Alma WY
Alma,Cigna,90838,WY,124.0,2026-06-01,MASTER updated Alma WY
Headway,BCBS - Massachusetts (virtual network),90838,WY,111.0,2026-06-01,MASTER updated Headway WY
Alma,Optum/UHC/Oscar,99214,KS,109.8,2026-06-01,MASTER updated Alma KS
Grow Therapy,Optum/UHC/Oscar,99214,KS,82.38,2026-06-01,MASTER updated Grow Therapy KS
Alma,Aetna,99214,KS,109.9,2026-06-01,MASTER updated Alma KS
Grow Therapy,Aetna,99214,KS,83.7,2026-06-01,MASTER updated Grow Therapy KS
Alma,Cigna,99214,KS,117.0,2026-06-01,MASTER updated Alma KS
Grow Therapy,Cigna,99214,KS,87.1,2026-06-01,MASTER updated Grow Therapy KS
Alma,Optum/UHC/Oscar,99215,KS,154.94,2026-06-01,MASTER updated Alma KS
Grow Therapy,Optum/UHC/Oscar,99215,KS,111.1,2026-06-01,MASTER updated Grow Therapy KS
Alma,Aetna,99215,KS,109.9,2026-06-01,MASTER updated Alma KS
Grow Therapy,Aetna,99215,KS,112.39,2026-06-01,MASTER updated Grow Therapy KS
Alma,Cigna,99215,KS,156.0,2026-06-01,MASTER updated Alma KS
Grow Therapy,Cigna,99215,KS,115.05,2026-06-01,MASTER updated Grow Therapy KS
Alma,Optum/UHC/Oscar,90833,KS,64.18,2026-06-01,MASTER updated Alma KS
Grow Therapy,Optum/UHC/Oscar,90833,KS,52.02,2026-06-01,MASTER updated Grow Therapy KS
Alma,Aetna,90833,KS,69.2,2026-06-01,MASTER updated Alma KS
Grow Therapy,Aetna,90833,KS,54.57,2026-06-01,MASTER updated Grow Therapy KS
Alma,Cigna,90833,KS,73.0,2026-06-01,MASTER updated Alma KS
Grow Therapy,Cigna,90833,KS,52.65,2026-06-01,MASTER updated Grow Therapy KS
Alma,Optum/UHC/Oscar,90836,KS,81.1,2026-06-01,MASTER updated Alma KS
Grow Therapy,Optum/UHC/Oscar,90836,KS,65.58,2026-06-01,MASTER updated Grow Therapy KS
Alma,Aetna,90836,KS,110.57,2026-06-01,MASTER updated Alma KS
Grow Therapy,Aetna,90836,KS,79.01,2026-06-01,MASTER updated Grow Therapy KS
Alma,Cigna,90836,KS,91.0,2026-06-01,MASTER updated Alma KS
Grow Therapy,Cigna,90836,KS,64.35,2026-06-01,MASTER updated Grow Therapy KS
Alma,Optum/UHC/Oscar,90838,KS,107.55,2026-06-01,MASTER updated Alma KS
Alma,Aetna,90838,KS,130.1,2026-06-01,MASTER updated Alma KS
Alma,Cigna,90838,KS,124.0,2026-06-01,MASTER updated Alma KS
Alma,Optum/UHC/Oscar,99214,NH,109.8,2026-06-01,MASTER updated Alma NH
Grow Therapy,Optum/UHC/Oscar,99214,NH,82.38,2026-06-01,MASTER updated Grow Therapy NH
Alma,Aetna,99214,NH,109.9,2026-06-01,MASTER updated Alma NH
Grow Therapy,Aetna,99214,NH,83.7,2026-06-01,MASTER updated Grow Therapy NH
Alma,Cigna,99214,NH,117.0,2026-06-01,MASTER updated Alma NH
Grow Therapy,Cigna,99214,NH,87.1,2026-06-01,MASTER updated Grow Therapy NH
Alma,BCBS - Massachusetts (virtual network),99214,NH,104.9,2026-06-01,MASTER updated Alma NH
Grow Therapy,BCBS - Massachusetts (virtual network),99214,NH,72.93,2026-06-01,MASTER updated Grow Therapy NH
Alma,Optum/UHC/Oscar,99215,NH,154.94,2026-06-01,MASTER updated Alma NH
Grow Therapy,Optum/UHC/Oscar,99215,NH,111.1,2026-06-01,MASTER updated Grow Therapy NH
Alma,Aetna,99215,NH,109.9,2026-06-01,MASTER updated Alma NH
Grow Therapy,Aetna,99215,NH,112.39,2026-06-01,MASTER updated Grow Therapy NH
Alma,Cigna,99215,NH,156.0,2026-06-01,MASTER updated Alma NH
Grow Therapy,Cigna,99215,NH,115.05,2026-06-01,MASTER updated Grow Therapy NH
Alma,BCBS - Massachusetts (virtual network),99215,NH,147.68,2026-06-01,MASTER updated Alma NH
Grow Therapy,BCBS - Massachusetts (virtual network),99215,NH,102.67,2026-06-01,MASTER updated Grow Therapy NH
Alma,Optum/UHC/Oscar,90833,NH,64.18,2026-06-01,MASTER updated Alma NH
Grow Therapy,Optum/UHC/Oscar,90833,NH,52.02,2026-06-01,MASTER updated Grow Therapy NH
Alma,Aetna,90833,NH,69.2,2026-06-01,MASTER updated Alma NH
Grow Therapy,Aetna,90833,NH,54.57,2026-06-01,MASTER updated Grow Therapy NH
Alma,Cigna,90833,NH,73.0,2026-06-01,MASTER updated Alma NH
Grow Therapy,Cigna,90833,NH,52.65,2026-06-01,MASTER updated Grow Therapy NH
Alma,BCBS - Massachusetts (virtual network),90833,NH,58.85,2026-06-01,MASTER updated Alma NH
Grow Therapy,BCBS - Massachusetts (virtual network),90833,NH,40.92,2026-06-01,MASTER updated Grow Therapy NH
Alma,Optum/UHC/Oscar,90836,NH,81.1,2026-06-01,MASTER updated Alma NH
Grow Therapy,Optum/UHC/Oscar,90836,NH,65.58,2026-06-01,MASTER updated Grow Therapy NH
Alma,Aetna,90836,NH,110.57,2026-06-01,MASTER updated Alma NH
Grow Therapy,Aetna,90836,NH,79.01,2026-06-01,MASTER updated Grow Therapy NH
Alma,Cigna,90836,NH,91.0,2026-06-01,MASTER updated Alma NH
Grow Therapy,Cigna,90836,NH,64.35,2026-06-01,MASTER updated Grow Therapy NH
Alma,BCBS - Massachusetts (virtual network),90836,NH,74.39,2026-06-01,MASTER updated Alma NH
Grow Therapy,BCBS - Massachusetts (virtual network),90836,NH,51.71,2026-06-01,MASTER updated Grow Therapy NH
Alma,Optum/UHC/Oscar,90838,NH,107.55,2026-06-01,MASTER updated Alma NH
Alma,Aetna,90838,NH,130.1,2026-06-01,MASTER updated Alma NH
Alma,Cigna,90838,NH,124.0,2026-06-01,MASTER updated Alma NH
Alma,BCBS - Massachusetts (virtual network),90838,NH,98.63,2026-06-01,MASTER updated Alma NH
Alma,Optum/UHC/Oscar,99214,ME,109.8,2026-06-01,MASTER updated Alma ME
Grow Therapy,Optum/UHC/Oscar,99214,ME,82.38,2026-06-01,MASTER updated Grow Therapy ME
Alma,Aetna,99214,ME,109.9,2026-06-01,MASTER updated Alma ME
Grow Therapy,Aetna,99214,ME,83.7,2026-06-01,MASTER updated Grow Therapy ME
Alma,Cigna,99214,ME,117.0,2026-06-01,MASTER updated Alma ME
Grow Therapy,Cigna,99214,ME,87.1,2026-06-01,MASTER updated Grow Therapy ME
Alma,BCBS - Massachusetts (virtual network),99214,ME,104.9,2026-06-01,MASTER updated Alma ME
Grow Therapy,BCBS - Massachusetts (virtual network),99214,ME,72.93,2026-06-01,MASTER updated Grow Therapy ME
Alma,Optum/UHC/Oscar,99215,ME,154.94,2026-06-01,MASTER updated Alma ME
Grow Therapy,Optum/UHC/Oscar,99215,ME,111.1,2026-06-01,MASTER updated Grow Therapy ME
Alma,Aetna,99215,ME,109.9,2026-06-01,MASTER updated Alma ME
Grow Therapy,Aetna,99215,ME,112.39,2026-06-01,MASTER updated Grow Therapy ME
Alma,Cigna,99215,ME,156.0,2026-06-01,MASTER updated Alma ME
Grow Therapy,Cigna,99215,ME,115.05,2026-06-01,MASTER updated Grow Therapy ME
Alma,BCBS - Massachusetts (virtual network),99215,ME,147.68,2026-06-01,MASTER updated Alma ME
Grow Therapy,BCBS - Massachusetts (virtual network),99215,ME,102.67,2026-06-01,MASTER updated Grow Therapy ME
Alma,Optum/UHC/Oscar,90833,ME,64.18,2026-06-01,MASTER updated Alma ME
Grow Therapy,Optum/UHC/Oscar,90833,ME,52.02,2026-06-01,MASTER updated Grow Therapy ME
Alma,Aetna,90833,ME,69.2,2026-06-01,MASTER updated Alma ME
Grow Therapy,Aetna,90833,ME,54.57,2026-06-01,MASTER updated Grow Therapy ME
Alma,Cigna,90833,ME,73.0,2026-06-01,MASTER updated Alma ME
Grow Therapy,Cigna,90833,ME,52.65,2026-06-01,MASTER updated Grow Therapy ME
Alma,BCBS - Massachusetts (virtual network),90833,ME,58.85,2026-06-01,MASTER updated Alma ME
Grow Therapy,BCBS - Massachusetts (virtual network),90833,ME,40.92,2026-06-01,MASTER updated Grow Therapy ME
Alma,Optum/UHC/Oscar,90836,ME,81.1,2026-06-01,MASTER updated Alma ME
Grow Therapy,Optum/UHC/Oscar,90836,ME,65.58,2026-06-01,MASTER updated Grow Therapy ME
Alma,Aetna,90836,ME,110.57,2026-06-01,MASTER updated Alma ME
Grow Therapy,Aetna,90836,ME,79.01,2026-06-01,MASTER updated Grow Therapy ME
Alma,Cigna,90836,ME,91.0,2026-06-01,MASTER updated Alma ME
Grow Therapy,Cigna,90836,ME,64.35,2026-06-01,MASTER updated Grow Therapy ME
Alma,BCBS - Massachusetts (virtual network),90836,ME,74.39,2026-06-01,MASTER updated Alma ME
Grow Therapy,BCBS - Massachusetts (virtual network),90836,ME,51.71,2026-06-01,MASTER updated Grow Therapy ME
Alma,Optum/UHC/Oscar,90838,ME,107.55,2026-06-01,MASTER updated Alma ME
Alma,Aetna,90838,ME,130.1,2026-06-01,MASTER updated Alma ME
Alma,Cigna,90838,ME,124.0,2026-06-01,MASTER updated Alma ME
Alma,BCBS - Massachusetts (virtual network),90838,ME,98.63,2026-06-01,MASTER updated Alma ME
Alma,Optum/UHC/Oscar,99214,VT,109.8,2026-06-01,MASTER updated Alma VT
Grow Therapy,Optum/UHC/Oscar,99214,VT,82.38,2026-06-01,MASTER updated Grow Therapy VT
Alma,Aetna,99214,VT,109.9,2026-06-01,MASTER updated Alma VT
Grow Therapy,Aetna,99214,VT,83.7,2026-06-01,MASTER updated Grow Therapy VT
Alma,Cigna,99214,VT,117.0,2026-06-01,MASTER updated Alma VT
Grow Therapy,Cigna,99214,VT,87.1,2026-06-01,MASTER updated Grow Therapy VT
Alma,Optum/UHC/Oscar,99215,VT,154.94,2026-06-01,MASTER updated Alma VT
Grow Therapy,Optum/UHC/Oscar,99215,VT,111.1,2026-06-01,MASTER updated Grow Therapy VT
Alma,Aetna,99215,VT,109.9,2026-06-01,MASTER updated Alma VT
Grow Therapy,Aetna,99215,VT,112.39,2026-06-01,MASTER updated Grow Therapy VT
Alma,Cigna,99215,VT,156.0,2026-06-01,MASTER updated Alma VT
Grow Therapy,Cigna,99215,VT,115.05,2026-06-01,MASTER updated Grow Therapy VT
Alma,Optum/UHC/Oscar,90833,VT,64.18,2026-06-01,MASTER updated Alma VT
Grow Therapy,Optum/UHC/Oscar,90833,VT,52.02,2026-06-01,MASTER updated Grow Therapy VT
Alma,Aetna,90833,VT,69.2,2026-06-01,MASTER updated Alma VT
Grow Therapy,Aetna,90833,VT,54.57,2026-06-01,MASTER updated Grow Therapy VT
Alma,Cigna,90833,VT,73.0,2026-06-01,MASTER updated Alma VT
Grow Therapy,Cigna,90833,VT,52.65,2026-06-01,MASTER updated Grow Therapy VT
Alma,Optum/UHC/Oscar,90836,VT,81.1,2026-06-01,MASTER updated Alma VT
Grow Therapy,Optum/UHC/Oscar,90836,VT,65.58,2026-06-01,MASTER updated Grow Therapy VT
Alma,Aetna,90836,VT,110.57,2026-06-01,MASTER updated Alma VT
Grow Therapy,Aetna,90836,VT,79.01,2026-06-01,MASTER updated Grow Therapy VT
Alma,Cigna,90836,VT,91.0,2026-06-01,MASTER updated Alma VT
Grow Therapy,Cigna,90836,VT,64.35,2026-06-01,MASTER updated Grow Therapy VT
Alma,Optum/UHC/Oscar,90838,VT,107.55,2026-06-01,MASTER updated Alma VT
Alma,Aetna,90838,VT,130.1,2026-06-01,MASTER updated Alma VT
Alma,Cigna,90838,VT,124.0,2026-06-01,MASTER updated Alma VT
Alma,BCBS - Massachusetts (virtual network),99214,VT,104.9,2026-06-01,MASTER updated Alma VT
Grow Therapy,BCBS - Massachusetts (virtual network),99214,VT,47.68,2026-06-01,MASTER updated Grow Therapy VT
Alma,BCBS - Massachusetts (virtual network),99215,VT,147.68,2026-06-01,MASTER updated Alma VT
Grow Therapy,BCBS - Massachusetts (virtual network),99215,VT,63.66,2026-06-01,MASTER updated Grow Therapy VT
